"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage"
"51191","5","5619","76","0","2013","3","","Washington County, Virginia","Private","Other support services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,9,10,10,83569,880,60,665,"",0.66,0.20,0.22,0.22,0.23,0.02,0.04,1.09
"51191","5","5619","76","0","2013","4","N","Washington County, Virginia","Private","Other support services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,0
"51191","5","56199","77","0","2013","1","","Washington County, Virginia","Private","All other support services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,9,9,9,84616,70589,1902,723,"",1.19,0.30,0.30,0.30,0.39,0.43,0.34,1.30
"51191","5","56199","77","0","2013","2","","Washington County, Virginia","Private","All other support services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,9,10,10,87838,2731,141,699,"",1.19,0.29,0.32,0.32,0.38,0.05,0.07,1.21
"51191","5","56199","77","0","2013","3","","Washington County, Virginia","Private","All other support services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,9,10,10,83569,880,60,665,"",0.87,0.29,0.32,0.32,0.34,0.03,0.05,1.09
"51191","5","56199","77","0","2013","4","N","Washington County, Virginia","Private","All other support services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,0
"51191","5","561990","78","0","2013","1","","Washington County, Virginia","Private","All other support services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,9,9,9,84616,70589,1902,723,"",1.19,0.30,0.30,0.30,0.39,0.43,0.34,1.30
"51191","5","561990","78","0","2013","2","","Washington County, Virginia","Private","All other support services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,9,10,10,87838,2731,141,699,"",1.19,0.29,0.32,0.32,0.38,0.05,0.07,1.21
"51191","5","561990","78","0","2013","3","","Washington County, Virginia","Private","All other support services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,9,10,10,83569,880,60,665,"",0.87,0.29,0.32,0.32,0.34,0.03,0.05,1.09
"51191","5","561990","78","0","2013","4","N","Washington County, Virginia","Private","All other support services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,0
"51191","5","562","75","0","2013","1","","Washington County, Virginia","Private","Waste management and remediation services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,7,8,8,53094,43797,2969,533,"",0.67,0.12,0.14,0.14,0.10,0.10,0.17,0.72
"51191","5","562","75","0","2013","2","","Washington County, Virginia","Private","Waste management and remediation services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,9,8,7,62505,17235,1168,601,"",0.68,0.16,0.14,0.12,0.11,0.14,0.30,0.80
"51191","5","562","75","0","2013","3","","Washington County, Virginia","Private","Waste management and remediation services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,7,8,8,53640,2834,192,538,"",0.67,0.12,0.14,0.14,0.09,0.05,0.09,0.71
"51191","5","562","75","0","2013","4","","Washington County, Virginia","Private","Waste management and remediation services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,10,10,10,59650,7815,530,459,"",0.68,0.18,0.18,0.18,0.11,0.18,0.35,0.60
"51191","5","5621","76","0","2013","1","N","Washington County, Virginia","Private","Waste collection","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0
"51191","5","5621","76","0","2013","2","N","Washington County, Virginia","Private","Waste collection","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0
"51191","5","5621","76","0","2013","3","N","Washington County, Virginia","Private","Waste collection","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0
"51191","5","5621","76","0","2013","4","N","Washington County, Virginia","Private","Waste collection","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0
"51191","5","56211","77","0","2013","1","N","Washington County, Virginia","Private","Waste collection","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0
"51191","5","56211","77","0","2013","2","N","Washington County, Virginia","Private","Waste collection","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0
"51191","5","56211","77","0","2013","3","N","Washington County, Virginia","Private","Waste collection","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0
"51191","5","56211","77","0","2013","4","N","Washington County, Virginia","Private","Waste collection","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0
"51191","5","562111","78","0","2013","1","N","Washington County, Virginia","Private","Solid waste collection","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0
"51191","5","562111","78","0","2013","2","N","Washington County, Virginia","Private","Solid waste collection","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0
"51191","5","562111","78","0","2013","3","N","Washington County, Virginia","Private","Solid waste collection","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0
"51191","5","562111","78","0","2013","4","N","Washington County, Virginia","Private","Solid waste collection","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,0
"51191","5","5629","76","0","2013","1","N","Washington County, Virginia","Private","Remediation and other waste services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,0
"51191","5","5629","76","0","2013","2","N","Washington County, Virginia","Private","Remediation and other waste services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0
"51191","5","5629","76","0","2013","3","N","Washington County, Virginia","Private","Remediation and other waste services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0
"51191","5","5629","76","0","2013","4","N","Washington County, Virginia","Private","Remediation and other waste services","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0
"51191","5","56291","77","0","2013","1","N","Washington County, Virginia","Private","Remediation services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,0
"51191","5","56291","77","0","2013","2","N","Washington County, Virginia","Private","Remediation services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,0
"51191","5","56291","77","0","2013","3","N","Washington County, Virginia","Private","Remediation services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,0
"51191","5","56291","77","0","2013","4","N","Washington County, Virginia","Private","Remediation services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,0
"51191","5","562910","78","0","2013","1","N","Washington County, Virginia","Private","Remediation services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,0
"51191","5","562910","78","0","2013","2","N","Washington County, Virginia","Private","Remediation services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,0
"51191","5","562910","78","0","2013","3","N","Washington County, Virginia","Private","Remediation services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,0
"51191","5","562910","78","0","2013","4","N","Washington County, Virginia","Private","Remediation services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,0
"51191","5","56299","77","0","2013","1","N","Washington County, Virginia","Private","All other waste management services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,0
"51191","5","56299","77","0","2013","2","N","Washington County, Virginia","Private","All other waste management services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,0
"51191","5","56299","77","0","2013","3","N","Washington County, Virginia","Private","All other waste management services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,0
"51191","5","56299","77","0","2013","4","N","Washington County, Virginia","Private","All other waste management services","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,0
"51191","5","562998","78","0","2013","1","N","Washington County, Virginia","Private","Miscellaneous waste management services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",3.64,0,0,0,0,0,0,0
"51191","5","562998","78","0","2013","2","N","Washington County, Virginia","Private","Miscellaneous waste management services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",3.65,0,0,0,0,0,0,0
"51191","5","562998","78","0","2013","3","N","Washington County, Virginia","Private","Miscellaneous waste management services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",3.60,0,0,0,0,0,0,0
"51191","5","562998","78","0","2013","4","N","Washington County, Virginia","Private","Miscellaneous waste management services","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",3.64,0,0,0,0,0,0,0
"51191","5","61","74","0","2013","1","","Washington County, Virginia","Private","Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",10,371,374,375,3128806,2259094,37277,645,"",0.58,0.94,0.90,0.89,0.97,2.34,1.17,1.06
"51191","5","61","74","0","2013","2","","Washington County, Virginia","Private","Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",11,367,369,343,3263721,371017,5933,698,"",0.63,0.87,0.89,0.87,0.95,1.23,0.76,1.08
"51191","5","61","74","0","2013","3","","Washington County, Virginia","Private","Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",11,339,372,390,3453352,337917,5538,724,"",0.62,0.90,0.99,0.98,1.03,1.99,1.28,1.08
"51191","5","61","74","0","2013","4","","Washington County, Virginia","Private","Educational services","County, NAICS Sector -- by ownership sector","All establishment sizes",11,384,394,376,3369387,242453,3694,674,"",0.63,0.94,0.96,0.93,1.02,1.63,0.92,1.09
"51191","5","611","75","0","2013","1","","Washington County, Virginia","Private","Educational services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,371,374,375,3128806,2259094,37277,645,"",0.58,0.94,0.90,0.89,0.97,2.34,1.17,1.06
"51191","5","611","75","0","2013","2","","Washington County, Virginia","Private","Educational services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,367,369,343,3263721,371017,5933,698,"",0.63,0.87,0.89,0.87,0.95,1.23,0.76,1.08
"51191","5","611","75","0","2013","3","","Washington County, Virginia","Private","Educational services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,339,372,390,3453352,337917,5538,724,"",0.62,0.90,0.99,0.98,1.03,1.99,1.28,1.08
"51191","5","611","75","0","2013","4","","Washington County, Virginia","Private","Educational services","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,384,394,376,3369387,242453,3694,674,"",0.63,0.94,0.96,0.93,1.02,1.63,0.92,1.09
"51191","5","6111","76","0","2013","1","N","Washington County, Virginia","Private","Elementary and secondary schools","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,0
"51191","5","6111","76","0","2013","2","","Washington County, Virginia","Private","Elementary and secondary schools","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,64,64,63,412126,75281,856,498,"",1.05,0.56,0.56,0.58,0.52,0.89,0.44,0.93
"51191","5","6111","76","0","2013","3","","Washington County, Virginia","Private","Elementary and secondary schools","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,61,60,68,471568,63951,695,576,"",1.04,0.62,0.58,0.61,0.64,1.25,0.56,1.05
"51191","5","6111","76","0","2013","4","N","Washington County, Virginia","Private","Elementary and secondary schools","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,0
"51191","5","61111","77","0","2013","1","N","Washington County, Virginia","Private","Elementary and secondary schools","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,0
"51191","5","61111","77","0","2013","2","","Washington County, Virginia","Private","Elementary and secondary schools","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,64,64,63,412126,75281,856,498,"",1.05,0.56,0.56,0.58,0.52,0.89,0.44,0.93
"51191","5","61111","77","0","2013","3","","Washington County, Virginia","Private","Elementary and secondary schools","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,61,60,68,471568,63951,695,576,"",1.04,0.62,0.58,0.61,0.64,1.25,0.56,1.05
"51191","5","61111","77","0","2013","4","N","Washington County, Virginia","Private","Elementary and secondary schools","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,0
"51191","5","611110","78","0","2013","1","N","Washington County, Virginia","Private","Elementary and secondary schools","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,0
"51191","5","611110","78","0","2013","2","","Washington County, Virginia","Private","Elementary and secondary schools","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,64,64,63,412126,75281,856,498,"",1.05,0.56,0.56,0.58,0.52,0.89,0.44,0.93
